                              Time ,Baleen whales                      ,Toothed whales                     ,Seals                              ,Birds                              ,Sharks, large                      ,Sharks, small medium               ,Rays, large                        ,Rays, small medium                 ,Pelagics, large                    ,Pelagics, medium                   ,Pelagics, small, carniv.           ,Pelagics, small, herbiv.           ,Benthopelagics, large              ,Benthopelagics, small medium       ,Demersals, large                   ,Demersals, medium                  ,Demersals, small                   ,Reeffish, large                    ,Reeffish, medium                   ,Flatfish, large                    ,Flatfish, small medium             ,Reeffish, small                    ,Bathypelagics                      ,Bathydemersals                     ,Jellyfish                          ,Cephalopods                        ,Shrimps                            ,Lobsters, crabs                    ,Macrobenthos                       ,Meiobenthos                        ,Corals                             ,Softcorals, sponges, etc           ,Krill                              ,Zooplankton, other                 ,Phytoplankton                      ,Benthic plants                     ,Detritus                           ,
            0.0000000,            0.0000000,            0.0000000,            0.0000000,            0.0000000,            0.0100000,            0.0400000,            0.0120000,            0.0200000,            0.0500000,            0.4000000,            0.1000000,            0.1000000,            0.0500000,            0.2000000,            0.1300000,            0.8000000,            0.0000000,            0.0200000,            0.2000000,            0.0250000,            0.5000000,            0.0000000,            0.0000000,            0.0000000,            0.0000000,            0.1000000,            0.2000000,            0.4000000,            0.0500000,            0.0000000,            0.0000000,            0.0000000,            0.0000000,            0.0000000,            0.0000000,            0.0000000,            0.0000000,
                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.010000013,                0.040000085,                0.012000017,                0.020000054,                0.050000064,                0.400000721,                0.100000046,                0.099999942,                0.050000068,                0.200000539,                0.130000159,                0.800001621,                0.000000000,                0.020000029,                0.200000480,                0.025000034,                0.500001669,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.100000106,                0.199999675,                0.400002003,                0.050000057,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.083333336,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.010000005,                0.040000040,                0.012000007,                0.020000039,                0.050000023,                0.399999946,                0.100000210,                0.100000106,                0.050000004,                0.200000003,                0.129999965,                0.799999833,                0.000000000,                0.020000005,                0.200000077,                0.025000000,                0.500000417,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.100000277,                0.200000197,                0.400000721,                0.050000146,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.166666657,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.010000002,                0.040000018,                0.012000002,                0.020000031,                0.050000001,                0.399999529,                0.100000292,                0.100000180,                0.049999971,                0.199999750,                0.129999891,                0.799998999,                0.000000000,                0.019999994,                0.199999884,                0.024999985,                0.499999881,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.100000344,                0.200000003,                0.400000095,                0.050000180,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.250000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.010000001,                0.040000007,                0.012000000,                0.020000029,                0.049999990,                0.399999291,                0.100000329,                0.100000210,                0.049999956,                0.199999645,                0.129999861,                0.799998701,                0.000000000,                0.019999988,                0.199999794,                0.024999980,                0.499999702,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.100000344,                0.199999452,                0.399999827,                0.050000180,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.333333343,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.009970251,                0.039881337,                0.011964360,                0.019940361,                0.049851555,                0.398832023,                0.099700764,                0.099701121,                0.049853049,                0.199424252,                0.129618257,                0.797677577,                0.000000000,                0.019940982,                0.199419454,                0.024926536,                0.498560965,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.099705085,                0.199403062,                0.398875564,                0.049850158,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.416666657,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.011238468,                0.044938818,                0.013483475,                0.022484701,                0.056177966,                0.448492259,                0.112480685,                0.112458482,                0.056107815,                0.223870754,                0.145864993,                0.896381497,                0.000000000,                0.022454333,                0.224097654,                0.028053505,                0.559691429,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.112280719,                0.224799290,                0.446517289,                0.056249760,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.499999970,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.012677710,                0.050656613,                0.015203634,                0.025384005,                0.063336067,                0.503357172,                0.127136275,                0.127057493,                0.063084178,                0.250331283,                0.163962275,                1.004544616,                0.000000000,                0.025273839,                0.251148403,                0.031539645,                0.625911832,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.126421824,                0.253740728,                0.496575654,                0.063604340,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.583333313,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.014268857,                0.056948267,                0.017100256,                0.028606549,                0.071219325,                0.561994195,                0.143566430,                0.143383577,                0.070630372,                0.277856201,                0.183503270,                1.118924499,                0.000000000,                0.028345916,                0.279769003,                0.035307229,                0.694912434,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.141902223,                0.285991549,                0.546889544,                0.071873054,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.666666627,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.014214742,                0.056669127,                0.017024722,                0.028536435,                0.070882730,                0.555549145,                0.143536940,                0.143268153,                0.070005290,                0.273095369,                0.181804657,                1.103561521,                0.000000000,                0.028141687,                0.275965691,                0.034986097,                0.683310330,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.141073987,                0.285586506,                0.534444392,                0.071912088,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.749999940,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.015404538,                0.061325971,                0.018435404,                0.030980300,                0.076721989,                0.596126258,                0.156298652,                0.155889273,                0.075372234,                0.290881813,                0.195638642,                1.180723071,                0.000000000,                0.030363567,                0.295316428,                0.037654903,                0.728297412,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.152523771,                0.310566038,                0.565453112,                0.078380726,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                0.833333254,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.016032344,                0.063727982,                0.019171152,                0.032310948,                0.079737507,                0.613689482,                0.163596526,                0.163038865,                0.077879690,                0.296985924,                0.202024534,                1.211631894,                0.000000000,                0.031447507,                0.303117573,                0.038888976,                0.744264483,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.158415243,                0.324744582,                0.573869586,                0.082128339,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
