"","PHY","PO4","POR","NO3","NOR","NH4","L","O2","U","H","T","alfa1","kpe","beta","BEN","M1","M2","k520","k120","KN","KP","n","f","IK","dtn","dtp","fn","fp","k620","k320","RP","WNOR","WLOR","WPOR","Io","Cmax"
"1",0.321810664061729,0.0107652459674727,0.00732952784187095,0.0327963506176625,0.0124062048136569,0.0463310332662463,0.0105951341608104,0.135094106686779,0.0187618177110869,0.14183861643012,0.152047300179537,0.776399056167093,0.614734903670832,0.248356542974652,0.0268860557292993,0.00221548396926485,0.194550318644823,0.0646215553887189,0.690903788146744,0.0542836669695422,0.000520451144235422,0.0155532446231888,0.474562892834925,0.233105091192421,0.0783887411462654,0.0730562777333835,0.07513538493685,0.112461798129811,0.0701969781194165,0.0522083547989894,0.0205867975538193,0.025060124953208,0.342022376188696,0.153813898886264,0.276615763955575,0.573542499626699
"2",0.321810255701593,0.0107652209508765,0.00732984469104878,0.0327964386852403,0.0124062065542489,0.0463303071518467,0.0105951695736016,0.135094336931707,0.0187620757821973,0.14183900727819,0.152046668336162,0.776400528667529,0.614737071186755,0.248356588669858,0.0268862791159152,0.00221467685163144,0.194549978370033,0.0646220117477676,0.69090309124054,0.0542837098650531,0.000520626325089204,0.0155531905839767,0.474562811996581,0.233105665794901,0.07838885868583,0.0730567130592937,0.0751354687190774,0.112462137534021,0.0701972968942787,0.052208915951114,0.0205865522045916,0.0250602571833618,0.342020756803716,0.153813894147455,0.27661688255628,0.573543580701867
