"","PHY","PO4","POR","NO3","NOR","NH4","L","O2","U","H","T","alfa1","kpe","beta","BEN","M1","M2","k520","k120","KN","KP","n","f","IK","dtn","dtp","fn","fp","k620","k320","RP","WNOR","WLOR","WPOR","Io","Cmax"
"1",0.548437560036379,0.021156382642303,0.207532329361225,0.235942459709742,0.0608178203687384,0.191758221385636,0.228513566036066,0.146344116150346,0.131355247394489,0.177682464270623,0.304717093188082,0.520731571076552,0.612058602732498,0.0333361605869732,0.16081850014365,0.104414287538843,0.430028032006078,0.105767317961654,0.361864252676506,0.00462763687023616,0.0810037618780162,0.123889942047413,0.00910127439706979,0.0884276454577955,0.00277845735070057,0.703457422604739,0.189994891760324,0.572139460416307,0.352031667649456,0.880744889051119,0.189324594095752,0.0397372544290405,0.0718739365675453,0.846561984354917,0.302256695554529,0.652110174936378
"2",0.548437174470171,0.0211559438007182,0.207532057142226,0.235943585892249,0.0608179524702632,0.191759637959565,0.228512816264949,0.14634564434972,0.131356154772364,0.177681301848514,0.304716866020221,0.52073371251982,0.612060951772068,0.0333363958236274,0.160818958428486,0.104413450860933,0.430028817940685,0.105767989019453,0.361866399414218,0.00462744280283797,0.0810027943070507,0.123890213309069,0.00909974772649384,0.0884274143278961,0.00277856446051096,0.703457669565413,0.189995095288516,0.572138718911527,0.352031583676082,0.880744781309225,0.189326029535198,0.0397374714517321,0.0718744876576564,0.84656176688144,0.302259146591133,0.652112212906076
