"","PHY","PO4","POR","NO3","NOR","NH4","L","O2","U","H","T","alfa1","kpe","beta","BEN","M1","M2","k520","k120","KN","KP","n","f","IK","dtn","dtp","fn","fp","k620","k320","RP","WNOR","WLOR","WPOR","Io","Cmax"
"1",0.27242003937037,0.32355281257267,0.312120353604258,0.289842162799503,0.345768535446484,0.409562108834287,0.33760579344103,0.327080070290747,0.34624803960143,0.360981905855144,0.282155160461774,0.113978481205587,0.233772389554575,0.172370541662404,0.326801385082866,0.390192876701881,0.250369954271009,0.30169757230265,0.506313100292795,0.280076671419516,0.370576116846287,0.350539463408234,0.213462016978921,0.252119166933428,0.325017069688097,0.401928128553719,0.270051308157981,0.272681266966651,0.335930490485655,0.367510029047352,0.309518740361306,0.300145076528703,0.74179250859352,0.277103578457972,0.315092088553911,0.292962216853136
"2",0.272419978194538,0.323552451074762,0.312119667507381,0.289842008953155,0.345768813579528,0.40956110585885,0.337605931212785,0.327081306587007,0.346247881929537,0.360981855472529,0.282155138004829,0.113979537661284,0.233774531846554,0.172370667932507,0.326801293600373,0.390191690692074,0.250370588205054,0.301697154965055,0.506313323309039,0.280076643769284,0.370576664202812,0.350539280891507,0.213463489347621,0.252120124329866,0.325017201986659,0.401928281222627,0.270051562800449,0.272681017495474,0.335930727279084,0.367510336858377,0.30951812790408,0.30014508278155,0.741788631484277,0.277104373962222,0.315093267775622,0.292962972219871
