                              Time ,Baleen whales                      ,Toothed whales                     ,Seals                              ,Birds                              ,Sharks, large                      ,Sharks, small medium               ,Rays, large                        ,Rays, small medium                 ,Pelagics, large                    ,Pelagics, medium                   ,Pelagics, small, carniv.           ,Pelagics, small, herbiv.           ,Benthopelagics, large              ,Benthopelagics, small medium       ,Demersals, large                   ,Demersals, medium                  ,Demersals, small                   ,Reeffish, large                    ,Reeffish, medium                   ,Flatfish, large                    ,Flatfish, small medium             ,Reeffish, small                    ,Bathypelagics                      ,Bathydemersals                     ,Jellyfish                          ,Cephalopods                        ,Shrimps                            ,Lobsters, crabs                    ,Macrobenthos                       ,Meiobenthos                        ,Corals                             ,Softcorals, sponges, etc           ,Krill                              ,Zooplankton, other                 ,Phytoplankton                      ,Benthic plants                     ,Detritus                           ,
            0.0000000,            0.0010000,            0.0020000,            0.0030000,            0.0010000,            0.1000000,            0.3000000,            0.1000000,            0.3000000,            0.4000000,            1.2000000,            5.0000000,            2.5000000,            0.2000000,            0.4000000,            0.5000000,            2.0000000,            5.0000000,            0.1000000,            0.5000000,            0.1000000,            1.0000000,            1.0000000,            0.5000000,            0.2000000,            1.0000000,            0.5000000,            2.0000000,            0.5000000,           10.0000000,           15.0000000,            0.1000000,            2.0000000,            1.0000000,           10.0000000,           15.0000000,            2.0000000,          100.0000000,
                0.000000000,                0.001000000,                0.002000001,                0.003000001,                0.001000001,                0.100000143,                0.300000727,                0.100000143,                0.300000817,                0.400000513,                1.200002193,                5.000002384,                2.499998569,                0.200000271,                0.400001079,                0.500000656,                2.000004053,                5.000000000,                0.100000143,                0.500001192,                0.100000136,                1.000003338,                1.000000954,                0.500000834,                0.200000152,                1.000027061,                0.500000536,                1.999996662,                0.500002503,               10.000011444,               15.000067711,                0.100000165,                2.000001431,                1.000003338,                9.999913216,               14.999919891,                1.999997616,               99.997184753,
                0.083333336,                0.001000000,                0.002000001,                0.003000001,                0.001000001,                0.100000069,                0.300000399,                0.100000061,                0.300000608,                0.400000185,                1.199999928,                5.000010490,                2.500002623,                0.200000018,                0.400000006,                0.499999911,                1.999999523,                5.000004768,                0.100000024,                0.500000179,                0.100000001,                1.000000834,                1.000003457,                0.500001252,                0.200000152,                1.000035882,                0.500001371,                2.000001907,                0.500000894,               10.000029564,               15.000294685,                0.100000367,                2.000002146,                1.000014663,               10.000015259,               14.999942780,                1.999999523,               99.997482300,
                0.166666657,                0.001000000,                0.002000001,                0.003000000,                0.001000000,                0.100000031,                0.300000221,                0.100000016,                0.300000489,                0.400000006,                1.199998617,                5.000014782,                2.500004530,                0.199999884,                0.399999499,                0.499999583,                1.999997497,                5.000007629,                0.099999964,                0.499999702,                0.099999942,                0.999999762,                1.000004768,                0.500001490,                0.200000152,                1.000031471,                0.500001729,                2.000000000,                0.500000119,               10.000036240,               15.000289917,                0.100000426,                2.000002384,                1.000018477,               10.000019073,               14.999959946,                2.000000238,               99.997612000,
                0.250000000,                0.001000000,                0.002000001,                0.003000000,                0.001000000,                0.100000016,                0.300000131,                0.100000001,                0.300000459,                0.399999917,                1.199997902,                5.000016689,                2.500005245,                0.199999824,                0.399999291,                0.499999464,                1.999996781,                5.000009060,                0.099999942,                0.499999493,                0.099999920,                0.999999404,                1.000005245,                0.500001609,                0.200000152,                1.000020623,                0.500001729,                1.999994516,                0.499999762,               10.000036240,               15.000176430,                0.100000404,                2.000002384,                1.000017285,                9.999993324,               14.999977112,                2.000000477,               99.997650146,
                0.333333343,                0.001000000,                0.002000001,                0.003000001,                0.001000000,                0.100002535,                0.300010115,                0.100003012,                0.300005466,                0.400012493,                1.200096488,                5.000038147,                2.500028133,                0.200012237,                0.400048643,                0.500031829,                2.000194550,                5.000000954,                0.100004926,                0.500048816,                0.100006163,                1.000122309,                1.000004053,                0.500001669,                0.200000137,                1.000008345,                0.500025511,                2.000030756,                0.500094771,               10.000031471,               15.000032425,                0.100000232,                2.000002146,                1.000012636,                9.999972343,               14.999992371,                2.000000238,               99.997680664,
                0.416666657,                0.001000000,                0.001999996,                0.002999984,                0.001000000,                0.099897496,                0.299592108,                0.099877588,                0.299796015,                0.399487764,                1.195979357,                4.999141216,                2.499077320,                0.199494451,                0.397992462,                0.498683780,                1.991958976,                5.000357151,                0.099797033,                0.497994810,                0.099745795,                0.995006979,                1.000052691,                0.500001729,                0.200000107,                0.999998808,                0.499025434,                1.998215914,                0.496130347,                9.999957085,               15.000232697,                0.100003786,                2.000004292,                1.000039577,               10.000005722,               15.000000000,                2.000000477,               99.997543335,
                0.499999970,                0.000999999,                0.001999978,                0.002999916,                0.000999998,                0.099667519,                0.298682868,                0.099604525,                0.299339712,                0.398340046,                1.187163115,                4.997495174,                2.497199059,                0.198377922,                0.393602669,                0.495773673,                1.974340796,                5.001886845,                0.099346846,                0.493609250,                0.099181272,                0.984138131,                1.000260472,                0.500002086,                0.200000152,                0.999994755,                0.496941090,                1.994817019,                0.487987041,               10.000682831,               15.001191139,                0.100019112,                2.000014305,                1.000158191,               10.000041962,               14.999986649,                1.999999881,               99.997123718,
                0.583333313,                0.000999998,                0.001999932,                0.002999744,                0.000999993,                0.099296153,                0.297224790,                0.099166408,                0.298606992,                0.396488935,                1.173265576,                4.995352268,                2.494495153,                0.196605057,                0.386717021,                0.491149485,                1.946632743,                5.005609989,                0.098628797,                0.486724079,                0.098280385,                0.967171073,                1.000767112,                0.500003278,                0.200000510,                0.999992788,                0.493744671,                1.990198612,                0.475721568,               10.003209114,               15.003105164,                0.100056477,                2.000039577,                1.000425100,                9.999998093,               14.999961853,                1.999995947,               99.996269226,
                0.666666627,                0.000999995,                0.001999850,                0.002999431,                0.000999986,                0.098919563,                0.295767903,                0.098728374,                0.297875106,                0.394615054,                1.159810305,                4.994326591,                2.492486954,                0.194865108,                0.380090982,                0.486603111,                1.919905186,                5.012187958,                0.097918183,                0.480107307,                0.097386494,                0.951023400,                1.001662970,                0.500005901,                0.200001657,                0.999983251,                0.490862846,                1.987380028,                0.464895964,               10.008641243,               15.005469322,                0.100122310,                2.000084639,                1.000839591,                9.999734879,               14.999963760,                1.999984145,               99.995147705,
                0.749999940,                0.000999991,                0.001999720,                0.002998935,                0.000999978,                0.098431557,                0.293894380,                0.098165087,                0.296935886,                0.392189056,                1.142734170,                4.993566990,                2.490243912,                0.192644686,                0.371733934,                0.480802774,                1.886139035,                5.022256374,                0.097008206,                0.471751511,                0.096242562,                0.930731475,                1.003034472,                0.500010431,                0.200004175,                0.999954045,                0.487296402,                1.984447479,                0.451639891,               10.016705513,               15.007857323,                0.100222722,                2.000154018,                1.001390219,                9.999308586,               15.000034332,                1.999960423,               99.993728638,
                0.833333254,                0.000999985,                0.001999536,                0.002998218,                0.000999970,                0.097877555,                0.291794777,                0.097533338,                0.295887798,                0.389438361,                1.123973608,                4.993788719,                2.488383055,                0.190182388,                0.362620175,                0.474369615,                1.849255085,                5.036584854,                0.095993608,                0.462633669,                0.094966970,                0.908747852,                1.004979849,                0.500017643,                0.200008795,                0.999900341,                0.483563006,                1.982567668,                0.437934667,               10.027881622,               15.009883881,                0.100364298,                2.000252485,                1.002068043,                9.998723984,               15.000187874,                1.999920845,               99.992126465,
                0.916666567,                0.000999978,                0.001999287,                0.002997245,                0.000999965,                0.097258024,                0.289480001,                0.096835919,                0.294739723,                0.386365920,                1.103652596,                4.995193958,                2.487029314,                0.187490746,                0.352825820,                0.467338920,                1.809566855,                5.055837631,                0.094878972,                0.452825427,                0.093566090,                0.885261655,                1.007581115,                0.500028312,                0.200016350,                0.999821067,                0.479707807,                1.981858730,                0.423899412,               10.042131424,               15.011151314,                0.100552268,                2.000384569,                1.002850056,                9.998044968,               15.000429153,                1.999861598,               99.990440369,
                0.999999940,                0.000999969,                0.001998967,                0.002995984,                0.000999967,                0.096558474,                0.286902755,                0.096057788,                0.293471068,                0.382900506,                1.081336737,                4.997838974,                2.486156464,                0.184510380,                0.342161179,                0.459559977,                1.766288400,                5.080731392,                0.093639761,                0.442122608,                0.092010580,                0.859788835,                1.010923982,                0.500043154,                0.200027734,                0.999720931,                0.475626081,                1.982124925,                0.409134537,               10.059265137,               15.011415482,                0.100791909,                2.000554323,                1.003717422,                9.997354507,               15.000741959,                1.999779940,               99.988693237,
